customer_id,full_name,gender,city,occupation,province,date_of_birth,monthly_income_pkr,onboard_date,credit_score
C110489,Rabia Ansari,Female,lahore,Salaried - Private,Punjab,1977-12-05,,2023-10-13,573.0
C111014,Shahid Shaikh,M,Peshawar,Business Owner,Khyber Pakhtunkhwa,1989-05-21,324400.0,02/06/2022,693.0
C110645,Adnan Chaudhry,F,KARACHI,Business Owner,Sindh,1988-02-26,166100.0,07/01/2025,646.0
C111546,Usman Ansari,M,Sialkot,Self Employed,Punjab,1960-09-18,236100.0,2023-06-18,756.0
C106288,Usman Raza,M,Lahore,Salaried - Government,Punjab,1977-05-16,144200.0,2025-08-21,700.0
C100727,Sana Chaudhry,M,Karachi,Self Employed,Sindh,1997-06-14,133300.0,2024-12-07,747.0
C106344,Farah Iqbal,F,Sialkot,Salaried - Government,Punjab,1982-10-09,147800.0,2024-12-26,588.0
C107287,Ayesha Hussain,F,Islamabad,Salaried - Private,Islamabad,1993-07-15,100800.0,2024-05-20,683.0
C105235,Maryam Ansari,M,Karachi,Freelancer,Sindh,1987-02-19,122500.0,2024-01-03,686.0
C104071,Komal Hussain,F,Islamabad,Student,Islamabad,1987-12-19,21900.0,2022-05-21,667.0
C108046,Hina Hussain,Male,Faisalabad,Salaried - Private,Punjab,1973-01-02,206800.0,2023-09-24,747.0
C111793,Ayesha Hussain,Male,Lahore,Salaried - Private,Punjab,1970-03-14,,26/11/2025,616.0
C103442,Maryam Iqbal,M,Lahore,Salaried - Government,Punjab,2002-11-05,110200.0,2022-08-28,595.0
C107744,Sadia Raza,M,Faisalabad,Salaried - Private,Punjab,2000-11-07,91800.0,15/02/2024,768.0
C102801,Imran Baloch,M,Quetta,Salaried - Private,Balochistan,1966-09-19,105600.0,2024-05-11,736.0
C111490,Ahmed Shaikh,M,Hyderabad,Salaried - Private,Sindh,1989-06-01,45100.0,2024-12-08,648.0
C106023,Fahad Ansari,F,Karachi,Student,Sindh,2000-12-09,15000.0,30/09/2024,522.0
C101457,Fahad Raza,F,Peshawar,Student,Khyber Pakhtunkhwa,1978-05-18,29100.0,2024-12-19,700.0
C100769,Ahmed Gul,F,Karachi,Salaried - Government,Sindh,1974-01-03,79300.0,04/09/2022,667.0
C110182,Shahid Baloch,M,Sialkot,Salaried - Private,Punjab,1977-05-03,112400.0,22/02/2024,613.0
C101302,Maryam Hussain,Male,islamabad,Salaried - Government,Islamabad,1985-10-08,66500.0,2025-10-28,550.0
C103306,Maryam Gul,M,Sialkot,Business Owner,Punjab,1993-07-25,109900.0,2024-09-11,
C109325,Shahid Abbasi,M,Sialkot,Self Employed,Punjab,1978-04-26,137700.0,2024-07-23,796.0
C108630,Fahad Hussain,F,Karachi,Self Employed,Sindh,1963-10-09,149700.0,04/06/2023,733.0
C105765,Shahid Baloch,F,LHR,Student,Punjab,1971-07-28,17100.0,2023-12-11,495.0
C100249,Adnan Malik,Female,Karachi,Salaried - Private,Sindh,1994-05-16,64200.0,2023-09-05,629.0
C111717,Ayesha Shaikh,F,islamabad,Self Employed,Islamabad,1971-07-04,192900.0,2025-03-13,636.0
C104197,Kamran Hussain,F,Rawalpindi,Salaried - Private,Punjab,1969-03-14,49500.0,2022-03-03,619.0
C100609,Imran Chaudhry,F,peshawar,Freelancer,Khyber Pakhtunkhwa,1969-04-20,103500.0,11/09/2023,607.0
C110719,Hina Ansari,Female,Faisalabad,Freelancer,Punjab,1984-03-24,,2023-10-09,692.0
C109501,Imran Raza,M,Multan,Student,Punjab,2006-09-14,18800.0,2024-10-22,672.0
C109346,Adnan Qureshi,Female,Faisalabad,Self Employed,Punjab,1979-02-10,83600.0,12/12/2023,599.0
C105584,Tariq Butt,Male,Peshawar,Self Employed,Khyber Pakhtunkhwa,1988-06-01,102500.0,2023-11-02,550.0
C100734,Farah Iqbal,Male,Karachi,Freelancer,Sindh,1987-03-20,44000.0,28/05/2024,674.0
C105877,Farah Qureshi,M,LHR,Student,Punjab,1986-06-22,37300.0,2023-08-05,736.0
C101521,Farah Durrani,M,Lahore ,Freelancer,Punjab,2005-12-31,137400.0,2025-01-11,622.0
C103613,Fahad Gul,M,Lahore,Salaried - Government,Punjab,1985-01-02,91300.0,01/08/2025,713.0
C103467,Rabia Raza,M,Karachi,Self Employed,Sindh,1966-06-24,183300.0,26/06/2022,718.0
C111133,Maryam Butt,Female,Islamabad,Salaried - Government,Islamabad,1976-11-21,41900.0,2022-04-30,622.0
C107672,Usman Shaikh,Male,Karachi,Salaried - Government,Sindh,1984-05-29,113000.0,2024-04-25,618.0
C105206,Usman Iqbal,M,Peshawar,Student,Khyber Pakhtunkhwa,1975-02-15,39700.0,2023-09-20,707.0
C110209,Komal Malik,F,Karachi,Retired,Sindh,1981-04-10,74300.0,21/06/2025,790.0
C108662,Fahad Butt,F,Rawalpindi,Retired,Punjab,1977-09-28,56100.0,23/04/2025,477.0
C109997,Kamran Butt,F,Rawalpindi,Freelancer,Punjab,1988-06-23,216500.0,2024-10-05,581.0
C105864,Farah Iqbal,F,Sialkot,Freelancer,Punjab,2004-11-24,90000.0,2022-03-07,747.0
C107365,Sadia Baloch,M,Karachi,Salaried - Private,Sindh,2007-12-29,54000.0,2024-03-13,438.0
C103780,Tariq Malik,M,Quetta,Salaried - Private,Balochistan,1981-04-04,134300.0,2022-02-12,617.0
C103297,Ayesha Gul,M,Karachi,Freelancer,Sindh,1985-10-09,113100.0,13/03/2024,777.0
C108948,Zara Shaikh,M, Karachi ,Student,Sindh,1989-08-18,15000.0,2022-01-23,660.0
C111797,Tariq Baloch,M,Karachi,Self Employed,Sindh,1975-05-29,85000.0,2025-04-11,596.0
C100284,Rabia Shaikh,M,Karachi,Self Employed,Sindh,1980-10-01,58800.0,2024-07-12,613.0
C105785,Rabia Baloch,M,Quetta,Salaried - Government,Balochistan,1975-11-08,113800.0,2023-08-20,824.0
C107971,Rabia Malik,M,Lahore ,Self Employed,Punjab,1995-09-12,,2023-08-23,626.0
C108827,Imran Raza,Female,Multan,Salaried - Government,Punjab,1978-01-23,69100.0,2023-10-11,689.0
C104526,Ahmed Hussain,Female,KARACHI,Salaried - Private,Sindh,1989-09-07,48600.0,19/01/2023,594.0
C100080,Tariq Hussain,M,Karachi,Student,Sindh,2007-07-13,15000.0,2022-04-21,535.0
C102313,Imran Qureshi,Female,Lahore,Business Owner,Punjab,1992-09-18,118500.0,2025-08-08,451.0
C111801,Tariq Hussain,F,KARACHI,Salaried - Private,Sindh,1980-12-04,159700.0,2024-05-10,717.0
C104289,Sana Chaudhry,M,Karachi ,Salaried - Government,Sindh,1975-12-31,74800.0,2024-03-25,781.0
C111519,Adnan Durrani,F,Lahore,Student,Punjab,1991-08-12,15000.0,2024-11-26,730.0
C106979,Sadia Iqbal,M,Faisalabad,Business Owner,Punjab,1972-08-17,102200.0,27/11/2023,613.0
C100782,Rabia Ansari,F,Sialkot,Salaried - Private,Punjab,2006-09-02,90900.0,04/04/2023,668.0
C111458,Zara Baloch,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1995-10-23,115700.0,29/08/2025,705.0
C100137,Farah Malik,M,Faisalabad,Salaried - Private,Punjab,1979-02-01,282300.0,21/05/2022,611.0
C101560,Sana Butt,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1990-07-11,86300.0,24/12/2024,636.0
C100733,Ahmed Qureshi,Male,Karachi,Salaried - Private,Sindh,1971-11-13,174800.0,2025-07-18,542.0
C102689,Ahmed Chaudhry,M,Multan,Salaried - Private,Punjab,1989-02-05,70200.0,2023-02-11,645.0
C106855,Noman Hussain,Female,Lahore,Salaried - Private,Punjab,1972-05-17,86000.0,29/06/2025,673.0
C105042,Bilal Gul,F,Karachi,Business Owner,Sindh,1997-01-06,203800.0,14/04/2025,469.0
C100735,Tariq Raza,M,Sialkot,Retired,Punjab,2002-08-29,88900.0,2023-09-14,679.0
C103606,Zara Qureshi,M,Sialkot,Business Owner,Punjab,1975-02-09,344500.0,2024-12-03,642.0
C110654,Sana Raza,M,Multan,Self Employed,Punjab,1992-04-19,,20/11/2023,762.0
C111520,Kamran Malik,M,Peshawar,Freelancer,Khyber Pakhtunkhwa,1979-09-20,606700.0,2025-11-11,594.0
C106266,Adnan Khan,M,Karachi,Salaried - Private,Sindh,1982-11-10,54600.0,2025-08-02,770.0
C109885,Rabia Chaudhry,M,ISB,Salaried - Private,Islamabad,1994-01-29,90700.0,2023-01-01,717.0
C111473,Ayesha Chaudhry,M,Islamabad,Self Employed,Islamabad,1999-04-30,134600.0,2023-01-08,679.0
C105118,Fahad Ansari,Female,Lahore ,Salaried - Private,Punjab,2007-09-01,104900.0,26/08/2023,576.0
C101405,Noman Qureshi,Male,Lahore,Self Employed,Punjab,1970-07-22,140500.0,2023-05-24,
C101753,Noman Malik,Female,Peshawar,Retired,Khyber Pakhtunkhwa,1984-09-01,73200.0,2023-02-01,619.0
C105770,Bilal Chaudhry,Male,Dera Ismail Khan,Salaried - Government,Khyber Pakhtunkhwa,1980-03-07,137400.0,2025-06-26,665.0
C108460,Komal Durrani,Male,Hyderabad,Business Owner,Sindh,1981-05-31,312600.0,2022-03-19,587.0
C107837,Sadia Iqbal,F,Rawalpindi,Self Employed,Punjab,1995-04-07,164900.0,2025-10-21,686.0
C107583,Imran Butt,Male,Multan,Self Employed,Punjab,1984-08-31,171500.0,09/07/2025,771.0
C102768,Hina Khan,Female,Multan,Salaried - Private,Punjab,1997-04-09,66900.0,2022-04-01,584.0
C109066,Imran Butt,M,Islamabad,Salaried - Government,Islamabad,1987-11-15,77600.0,2022-06-25,681.0
C110365,Komal Raza,F,Rawalpindi,Self Employed,Punjab,1993-01-14,,2023-09-15,622.0
C103330,Ahmed Gul,Female,Rawalpindi,Salaried - Private,Punjab,2007-11-16,53700.0,01/09/2022,706.0
C101898,Ahmed Gul,F,Faisalabad,Salaried - Government,Punjab,1972-05-31,88000.0,2025-07-03,509.0
C101836,Fahad Hussain,F,Rawalpindi,Business Owner,Punjab,2000-08-09,183800.0,2022-11-01,709.0
C109269,Usman Chaudhry,F,Quetta,Student,Balochistan,1995-02-28,26700.0,2024-06-05,589.0
C102954,Nida Durrani,M,Faisalabad,Retired,Punjab,1962-12-05,62500.0,2024-08-12,707.0
C103666,Rabia Durrani,M,karachi,Salaried - Government,Sindh,1977-02-23,110900.0,05/03/2025,714.0
C104775,Usman Baloch,M,Faisalabad,Business Owner,Punjab,1988-11-20,148200.0,19/05/2025,622.0
C103513,Ayesha Khan,M,Lahore,Self Employed,Punjab,1963-09-14,183500.0,2025-08-28,662.0
C110519,Fahad Ansari,M,PESHAWAR,Self Employed,Khyber Pakhtunkhwa,1980-11-08,79900.0,2022-03-01,504.0
C109151,Kamran Hussain,M,Karachi,Salaried - Private,Sindh,1981-05-06,96600.0,15/08/2024,760.0
C106792,Sadia Qureshi,M,PESHAWAR,Self Employed,Khyber Pakhtunkhwa,1975-05-21,154300.0,08/02/2025,688.0
C102141,Adnan Shaikh,M,Karachi,Salaried - Private,Sindh,1994-07-07,169700.0,2022-10-17,515.0
C111997,Shahid Ansari,M,lahore,Retired,Punjab,1990-09-18,30300.0,2022-03-07,687.0
C109619,Zara Abbasi,F,Karachi ,Self Employed,Sindh,1960-01-18,137900.0,25/05/2024,700.0
C104185,Tariq Gul,Female,Karachi,Freelancer,Sindh,1975-07-17,124000.0,2023-02-22,566.0
C104016,Sadia Malik,F,Faisalabad,Business Owner,Punjab,1990-09-07,86900.0,19/02/2022,745.0
C108463,Rabia Butt,F,Peshawar,Salaried - Government,Khyber Pakhtunkhwa,2000-06-28,113300.0,2022-04-12,720.0
C104195,Zara Durrani,M,Dera Ismail Khan,Freelancer,Khyber Pakhtunkhwa,1984-05-24,125700.0,2023-04-18,727.0
C106313,Ayesha Gul,M,islamabad,Salaried - Private,Islamabad,1990-11-02,71800.0,2023-03-23,636.0
C111926,Ayesha Gul,F,Lahore,Salaried - Government,Punjab,1995-02-27,,2023-11-12,646.0
C105664,Imran Durrani,M,Sialkot,Salaried - Private,Punjab,1999-07-15,22600.0,2023-01-07,532.0
C105829,Tariq Iqbal,F,Peshawar,Student,Khyber Pakhtunkhwa,1987-06-16,15000.0,2024-01-18,749.0
C106138,Imran Khan,M,Lahore,Salaried - Private,Punjab,1990-12-12,66000.0,2024-01-10,640.0
C105761,Komal Baloch,F,Faisalabad,Salaried - Government,Punjab,1975-11-08,137400.0,06/03/2023,590.0
C110187,Bilal Malik,F,Multan,Retired,Punjab,1972-10-02,,10/04/2023,539.0
C101582,Bilal Malik,M,Rawalpindi,Salaried - Private,Punjab,2002-09-07,92900.0,2023-05-11,723.0
C102716,Rabia Iqbal,M,Peshawar,Business Owner,Khyber Pakhtunkhwa,1995-11-21,,10/09/2023,647.0
C104343,Adnan Iqbal,M,Rawalpindi,Salaried - Private,Punjab,2000-08-03,54800.0,2024-08-09,471.0
C100745,Adnan Shaikh,F,Karachi,Business Owner,Sindh,1987-07-08,472200.0,2025-08-16,516.0
C109956,Hina Shaikh,M,Hyderabad,Salaried - Private,Sindh,1986-10-05,121400.0,24/11/2024,603.0
C104523,Hina Iqbal,Female,Lahore,Salaried - Private,Punjab,2007-09-30,93700.0,29/10/2024,
C101684,Bilal Raza,M,Karachi,Salaried - Private,Sindh,2002-02-17,78300.0,03/04/2023,650.0
C105603,Tariq Durrani,M,Dera Ismail Khan,Student,Khyber Pakhtunkhwa,1991-10-05,20600.0,05/09/2023,662.0
C108345,Sadia Butt,M,Multan,Freelancer,Punjab,1977-10-05,246800.0,29/03/2022,688.0
C106362,Kamran Shaikh,M,Multan,Student,Punjab,1992-03-20,21100.0,2023-10-05,727.0
C110599,Rabia Hussain,M,Quetta,Salaried - Government,Balochistan,1986-02-16,154300.0,2022-12-31,725.0
C104106,Rabia Durrani,M, Karachi ,Salaried - Government,Sindh,1993-03-26,92600.0,2023-01-23,669.0
C110236,Nida Raza,M,Lahore,Business Owner,Punjab,1989-02-02,294800.0,2024-12-19,682.0
C109017,Ahmed Raza,M,Sialkot,Salaried - Private,Punjab,1983-06-04,141200.0,2022-11-07,598.0
C109555,Hina Durrani,M,Karachi,Business Owner,Sindh,2006-03-11,74100.0,2022-07-09,586.0
C107120,Imran Shaikh,Male,Dera Ismail Khan,Salaried - Government,Khyber Pakhtunkhwa,1984-01-19,113400.0,2024-03-07,741.0
C107980,Ayesha Qureshi,M,Sialkot,Self Employed,Punjab,1977-10-23,,2024-06-30,777.0
C111909,Farah Gul,M,Faisalabad,Business Owner,Punjab,1999-07-02,188400.0,2023-12-28,674.0
C111743,Tariq Butt,F,Sialkot,Salaried - Government,Punjab,1984-05-09,68000.0,2025-10-05,598.0
C100921,Sana Abbasi,F,Islamabad,Student,Islamabad,1970-12-17,36500.0,18/10/2022,
C111314,Hina Durrani,F,Karachi,Salaried - Private,Sindh,1991-05-18,70600.0,2025-08-08,610.0
C107619,Imran Shaikh,F,Hyderabad,Salaried - Government,Sindh,2005-07-17,,2024-12-21,697.0
C108087,Tariq Ansari,M,Lahore,Student,Punjab,1995-04-14,33900.0,2025-05-20,573.0
C101572,Zara Baloch,F,Sialkot,Salaried - Government,Punjab,1986-07-30,66600.0,13/06/2024,551.0
C104056,Tariq Butt,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1988-09-08,81500.0,2025-11-14,646.0
C105058,Farah Qureshi,M,Multan,Salaried - Private,Punjab,1986-01-26,129000.0,2024-06-30,889.0
C105353,Imran Hussain,F,Peshawar,Retired,Khyber Pakhtunkhwa,2007-09-29,154100.0,05/10/2024,606.0
C109035,Adnan Raza,M,Hyderabad,Salaried - Private,Sindh,1977-03-07,106200.0,21/07/2023,828.0
C107473,Shahid Baloch,M,Karachi,Salaried - Private,Sindh,1996-06-04,177500.0,2022-12-31,680.0
C104516,Shahid Abbasi,M,Hyderabad,Salaried - Private,Sindh,1984-09-18,150400.0,2023-11-06,838.0
C110656,Tariq Abbasi,Male,Hyderabad,Salaried - Private,Sindh,1995-02-21,96600.0,2022-12-04,712.0
C106764,Komal Baloch,F,Rawalpindi,Salaried - Private,Punjab,1971-02-04,148600.0,2025-03-02,548.0
C103909,Imran Butt,M,Lahore,Freelancer,Punjab,1976-12-24,150600.0,17/12/2023,606.0
C105431,Noman Durrani,M,Quetta,Business Owner,Balochistan,1986-11-05,298100.0,2024-10-06,733.0
C110902,Nida Abbasi,F,Sialkot,Salaried - Private,Punjab,1996-11-11,,2023-12-05,664.0
C100360,Noman Baloch,F,Karachi,Salaried - Private,Sindh,1993-11-14,,30/11/2024,673.0
C105627,Rabia Chaudhry,F,Sialkot,Salaried - Government,Punjab,1966-10-23,49900.0,14/01/2025,800.0
C107157,Shahid Baloch,M,ISB,Retired,Islamabad,2005-02-10,88000.0,2024-06-17,562.0
C109133,Noman Ansari,F,Islamabad,Self Employed,Islamabad,1979-02-18,165900.0,2025-11-10,828.0
C105941,Adnan Hussain,F,Faisalabad,Salaried - Private,Punjab,1987-12-20,143200.0,28/02/2025,779.0
C108445,Noman Baloch,M,DI Khan,Salaried - Private,Khyber Pakhtunkhwa,1992-11-14,60100.0,2024-01-10,687.0
C101892,Adnan Qureshi,F,Sialkot,Self Employed,Punjab,1990-12-05,203100.0,2024-02-01,738.0
C104090,Tariq Khan,M,peshawar,Business Owner,Khyber Pakhtunkhwa,1992-09-27,205600.0,2024-02-13,637.0
C104978,Imran Hussain,F,Faisalabad,Salaried - Private,Punjab,1981-12-12,202100.0,2023-11-22,682.0
C108660,Kamran Raza,M,Rawalpindi,Salaried - Private,Punjab,1996-07-01,82800.0,2024-07-25,759.0
C102067,Fahad Iqbal,F,KARACHI,Salaried - Private,Sindh,1969-10-29,65900.0,23/09/2022,620.0
C110377,Ahmed Butt,M,Faisalabad,Salaried - Government,Punjab,1997-03-10,56400.0,2022-05-01,579.0
C103493,Shahid Butt,M,Lahore ,Self Employed,Punjab,1985-04-13,107100.0,2022-10-29,749.0
C107609,Adnan Durrani,M,Quetta,Self Employed,Balochistan,1985-01-29,140800.0,2023-06-10,574.0
C106984,Kamran Qureshi,Male,Hyderabad,Self Employed,Sindh,1969-09-20,159400.0,26/02/2023,640.0
C109682,Zara Butt,Male,Rawalpindi,Salaried - Private,Punjab,1956-03-09,207600.0,2022-02-10,704.0
C103575,Zara Butt,Male,Karachi,Freelancer,Sindh,2000-07-17,52200.0,2022-02-24,692.0
C101116,Ahmed Malik,F,KARACHI,Salaried - Private,Sindh,1972-09-15,253000.0,2024-01-29,681.0
C104048,Hina Raza,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,2003-02-13,123300.0,2024-10-16,602.0
C110091,Nida Hussain,M,ISB,Salaried - Private,Islamabad,1981-09-29,121900.0,2023-05-12,529.0
C104142,Nida Raza,M,lahore,Salaried - Private,Punjab,1989-06-11,61000.0,2023-10-08,565.0
C102739,Sana Durrani,F,Lahore,Business Owner,Punjab,1983-03-31,273000.0,2023-07-21,671.0
C111700,Imran Durrani,M,Rawalpindi,Self Employed,Punjab,1975-04-11,84300.0,22/03/2025,611.0
C110030,Noman Raza,F,Lahore ,Business Owner,Punjab,1993-03-03,364900.0,31/10/2023,685.0
C101844,Fahad Iqbal,F,Lahore,Salaried - Government,Punjab,1995-08-31,64400.0,2024-02-02,629.0
C105091,Usman Butt,Male,Multan,Salaried - Government,Punjab,2007-09-27,63500.0,01/06/2025,723.0
C108089,Tariq Gul,F,Lahore ,Business Owner,Punjab,1962-06-01,328600.0,2023-07-09,636.0
C110464,Komal Butt,M,Lahore,Self Employed,Punjab,1973-04-10,204200.0,2022-06-14,660.0
C101616,Adnan Hussain,M,lahore,Business Owner,Punjab,1981-12-18,459600.0,2023-11-02,623.0
C101189,Usman Raza,M,islamabad,Self Employed,Islamabad,1992-01-16,177500.0,2022-05-08,700.0
C105984,Farah Durrani,M,Multan,Salaried - Private,Punjab,1993-07-15,47700.0,06/10/2025,628.0
C100345,Shahid Durrani,M,Faisalabad,Salaried - Government,Punjab,2007-08-30,51400.0,2024-10-20,549.0
C105741,Nida Malik,Female,Karachi ,Retired,Sindh,1984-09-13,77400.0,03/05/2025,578.0
C107200,Ayesha Raza,F,KARACHI,Salaried - Government,Sindh,1991-03-06,72100.0,2024-01-31,685.0
C110180,Shahid Hussain,M,Islamabad,Salaried - Private,Islamabad,1985-04-14,30000.0,2022-09-07,591.0
C109765,Rabia Shaikh,Male,Rawalpindi,Salaried - Private,Punjab,1987-10-01,225900.0,2024-04-18,615.0
C109187,Komal Qureshi,M,karachi,Salaried - Private,Sindh,1996-08-31,62500.0,2022-10-28,659.0
C100937,Kamran Chaudhry,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1984-01-07,55500.0,2025-11-05,701.0
C108830,Farah Qureshi,M,Dera Ismail Khan,Self Employed,Khyber Pakhtunkhwa,1981-09-09,119300.0,2022-01-08,768.0
C104957,Zara Iqbal,M,Peshawar,Student,Khyber Pakhtunkhwa,1985-06-05,21500.0,2022-08-16,551.0
C107488,Hina Chaudhry,M,Rawalpindi,Self Employed,Punjab,1991-05-22,148200.0,20/06/2025,572.0
C110226,Ayesha Iqbal,M, Karachi ,Self Employed,Sindh,2007-08-15,78500.0,14/01/2025,522.0
C110320,Kamran Durrani,M,Quetta,Self Employed,Balochistan,1995-02-08,128600.0,2022-09-01,752.0
C103223,Fahad Khan,Male,Lahore,Business Owner,Punjab,1984-12-27,360800.0,15/01/2024,711.0
C101894,Sana Gul,Female,Lahore,Self Employed,Punjab,1971-07-19,134600.0,2025-06-19,654.0
C111838,Tariq Raza,Male,Rawalpindi,Student,Punjab,2007-06-01,15000.0,04/12/2024,666.0
C109547,Komal Ansari,M,Islamabad,Self Employed,Islamabad,1976-02-17,90900.0,12/03/2022,671.0
C101063,Sana Chaudhry,F,Multan,Salaried - Private,Punjab,1998-11-13,92000.0,04/08/2025,621.0
C110231,Tariq Butt,M,Hyderabad,Salaried - Government,Sindh,1974-01-06,158700.0,2025-04-18,486.0
C103288,Usman Khan,F,Lahore,Self Employed,Punjab,1975-05-03,238200.0,23/06/2024,642.0
C103949,Sadia Iqbal,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1992-09-24,165500.0,24/05/2025,549.0
C104768,Maryam Shaikh,Female,Karachi,Salaried - Private,Sindh,1995-01-03,64200.0,18/04/2024,693.0
C105095,Bilal Qureshi,M,Hyderabad,Self Employed,Sindh,1982-01-16,202100.0,2025-06-11,796.0
C102385,Bilal Khan,M,lahore,Student,Punjab,1970-01-22,37800.0,2023-04-29,480.0
C100095,Sadia Abbasi,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,2007-12-30,68700.0,2024-05-24,653.0
C109905,Adnan Chaudhry,M,Karachi,Self Employed,Sindh,1986-07-08,,2024-09-14,427.0
C102182,Hina Iqbal,M,Multan,Salaried - Government,Punjab,1984-06-06,117800.0,2025-10-12,649.0
C109964,Hina Abbasi,Female,Karachi,Student,Sindh,1989-03-06,15000.0,12/05/2023,624.0
C102927,Maryam Ansari,F,Islamabad,Self Employed,Islamabad,1988-07-10,298600.0,2023-11-11,608.0
C109105,Usman Qureshi,M,Karachi ,Student,Sindh,1992-05-24,15000.0,12/09/2025,711.0
C101112,Hina Butt,F,Faisalabad,Business Owner,Punjab,1970-11-08,285100.0,06/04/2025,747.0
C102647,Ayesha Raza,F,Multan,Salaried - Private,Punjab,2007-11-09,81100.0,2022-11-28,881.0
C103675,Shahid Abbasi,F,Multan,Self Employed,Punjab,1985-06-28,163100.0,2022-04-07,584.0
C104977,Tariq Ansari,M,Lahore,Salaried - Private,Punjab,1997-11-22,53600.0,2025-07-22,521.0
C105548,Tariq Abbasi,F,Peshawar,Retired,Khyber Pakhtunkhwa,1987-09-09,69200.0,2023-11-11,618.0
C106369,Ahmed Abbasi,F,Lahore,Business Owner,Punjab,1990-06-30,195600.0,02/12/2022,792.0
C111174,Bilal Abbasi,M,Sialkot,Salaried - Private,Punjab,1986-03-27,140200.0,02/06/2025,533.0
C110734,Fahad Baloch,F,Rawalpindi,Retired,Punjab,1980-05-26,,2024-07-28,657.0
C107085,Fahad Durrani,M,Dera Ismail Khan,Business Owner,Khyber Pakhtunkhwa,1983-04-24,143100.0,03/01/2024,711.0
C101345,Shahid Iqbal,F,Quetta,Salaried - Government,Balochistan,1998-04-11,90300.0,2025-01-31,562.0
C104959,Usman Iqbal,M,peshawar,Salaried - Government,Khyber Pakhtunkhwa,2004-06-13,48600.0,28/10/2025,576.0
C110263,Farah Raza,M,Multan,Self Employed,Punjab,1974-10-06,583900.0,2022-11-30,627.0
C102196,Fahad Ansari,F,LHR,Self Employed,Punjab,1999-07-08,95300.0,10/11/2023,653.0
C103688,Komal Iqbal,M,Quetta,Retired,Balochistan,1997-05-18,55100.0,2025-06-05,624.0
C109022,Komal Butt,M,Quetta,Self Employed,Balochistan,1981-01-29,100900.0,16/05/2023,704.0
C104150,Shahid Ansari,F,Multan,Salaried - Government,Punjab,1989-07-01,107400.0,2022-07-15,756.0
C110598,Fahad Baloch,F,Islamabad,Self Employed,Islamabad,1997-09-15,89000.0,2022-06-08,614.0
C106423,Maryam Abbasi,M,Rawalpindi,Retired,Punjab,2007-05-16,,2024-08-20,538.0
C111020,Maryam Malik,F,Karachi,Business Owner,Sindh,1991-09-24,151200.0,2022-04-25,759.0
C106220,Sana Chaudhry,M,Dera Ismail Khan,Business Owner,Khyber Pakhtunkhwa,1988-12-29,192400.0,29/07/2024,547.0
C111262,Adnan Shaikh,M,karachi,Business Owner,Sindh,1980-07-10,201700.0,2022-07-09,649.0
C110259,Usman Shaikh,M,Dera Ismail Khan,Self Employed,Khyber Pakhtunkhwa,1967-05-21,365600.0,2025-06-29,
C100214,Shahid Durrani,F,Lahore ,Salaried - Private,Punjab,1981-04-12,191800.0,2023-07-03,491.0
C109190,Komal Durrani,M,Dera Ismail Khan,Business Owner,Khyber Pakhtunkhwa,1995-04-12,166500.0,2022-09-14,
C109258,Bilal Butt,M,D.I. Khan,Salaried - Government,Khyber Pakhtunkhwa,1990-10-29,78100.0,16/03/2024,555.0
C101114,Bilal Iqbal,M,Karachi,Self Employed,Sindh,1981-05-21,419900.0,06/05/2022,676.0
C102594,Imran Qureshi,F,PESHAWAR,Business Owner,Khyber Pakhtunkhwa,2003-10-25,204400.0,2022-07-03,530.0
C111205,Usman Durrani,Female,Sialkot,Self Employed,Punjab,1990-08-04,20100.0,2023-12-15,715.0
C102548,Imran Durrani,F,Islamabad,Freelancer,Islamabad,1996-12-17,245400.0,11/02/2025,686.0
C103516,Noman Iqbal,M,Faisalabad,Salaried - Government,Punjab,1981-11-15,40000.0,2024-01-23,667.0
C102553,Ayesha Baloch,F,islamabad,Salaried - Private,Islamabad,1987-10-12,153200.0,2024-03-24,742.0
C105244,Sana Shaikh,M,Peshawar,Business Owner,Khyber Pakhtunkhwa,1987-09-23,334800.0,2022-10-22,777.0
C103023,Zara Khan,F,Lahore,Salaried - Private,Punjab,1970-11-05,126000.0,2024-01-08,816.0
C108357,Sadia Gul,M,Karachi,Salaried - Private,Sindh,1951-12-31,109800.0,2023-12-28,579.0
C108393,Komal Chaudhry,M,Hyderabad,Freelancer,Sindh,1999-05-14,89200.0,23/06/2022,545.0
C111015,Usman Malik,M,Lahore,Salaried - Private,Punjab,2007-02-04,47900.0,2024-05-05,
C104334,Hina Abbasi,M,Faisalabad,Business Owner,Punjab,1973-07-13,369900.0,2023-10-30,753.0
C106073,Imran Malik,M,Karachi,Salaried - Private,Sindh,2003-09-08,133300.0,2022-11-21,474.0
C107194,Komal Ansari,F,Islamabad,Freelancer,Islamabad,1989-04-25,205400.0,2023-08-14,807.0
C100985,Noman Baloch,M,Peshawar,Student,Khyber Pakhtunkhwa,2000-10-13,59400.0,2022-02-22,535.0
