account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status,balance_flagged_negative
A513677,C108774,Term Deposit,BR1013,2025-12-04,647152.55,ACTIVE,False
A513678,C108775,Savings,BR1007,2024-11-03,916961.45,CLOSED,False
A513679,C108776,Current,BR1023,2026-06-03,355734.65,ACTIVE,False
A513680,C108776,Savings,BR1009,2025-11-29,58648.9,ACTIVE,False
A513681,C108776,Term Deposit,BR1007,2025-08-07,1046915.53,ACTIVE,False
A513682,C108777,Savings,BR1021,2024-06-23,63390.37,DORMANT,False
A513683,C108778,Current,BR1025,2025-05-19,233421.2,ACTIVE,False
A513684,C108779,Savings,BR1007,2024-05-04,43193.76,DORMANT,False
A513685,C108779,Term Deposit,BR1009,2024-01-20,1138072.04,ACTIVE,False
A513686,C108779,Savings,BR1030,2023-06-19,103794.13,DORMANT,False
A513687,C108780,Term Deposit,BR1016,2025-09-09,1843488.44,ACTIVE,False
A513688,C108781,Term Deposit,BR1017,2024-12-20,478598.51,ACTIVE,False
A513689,C108781,Term Deposit,BR1015,2024-05-28,1113792.41,ACTIVE,False
A513690,C108782,Current,BR1022,2025-09-17,691099.26,ACTIVE,False
A513691,C108782,Savings,BR1036,2026-03-08,2138445.36,DORMANT,False
A513692,C108783,Savings,BR1020,2024-08-02,135614.68,ACTIVE,False
A513693,C108783,Current,BR1022,2023-11-02,1093364.87,ACTIVE,False
A513694,C108784,Current,BR1023,2023-12-26,480563.58,ACTIVE,False
A513695,C108785,Current,BR1002,2024-09-23,500803.28,ACTIVE,False
A513696,C108785,Current,BR1032,2024-09-27,193426.52,DORMANT,False
A513697,C108786,Current,BR1031,2024-05-21,487461.17,ACTIVE,False
A513698,C108786,Savings,BR1010,2024-09-17,110157.5,ACTIVE,False
A513699,C108787,Savings,BR1031,2023-02-02,357663.93,ACTIVE,False
A513700,C108787,Savings,BR1030,2022-08-10,456202.76,ACTIVE,False
A513701,C108788,Savings,BR1002,2024-04-17,291286.04,ACTIVE,False
A513702,C108789,Savings,BR1002,2024-06-06,170984.01,ACTIVE,False
A513703,C108789,Savings,BR1026,2024-09-04,260193.41,ACTIVE,False
A513704,C108789,Savings,BR1021,2024-09-23,84938.44,ACTIVE,False
A513705,C108790,Savings,BR1018,2026-04-09,113307.5,ACTIVE,False
A513706,C108791,Term Deposit,BR1005,2025-05-13,350758.22,ACTIVE,False
A513707,C108792,Savings,BR1031,2025-03-16,181186.48,ACTIVE,False
A513708,C108792,Current,BR1030,2025-02-13,207211.88,ACTIVE,False
A513709,C108793,Current,BR1019,2023-10-07,299649.57,ACTIVE,False
A513710,C108794,Current,BR1033,2024-12-29,217920.93,CLOSED,False
A513711,C108794,Current,BR1015,2024-03-19,81501.36,ACTIVE,False
A513712,C108795,Current,BR1025,2026-02-08,351661.22,ACTIVE,False
A513713,C108796,Savings,BR1017,2024-02-21,263479.82,ACTIVE,False
A513714,C108796,Current,BR1026,2023-12-23,139228.88,ACTIVE,False
A513715,C108797,Savings,BR1018,2025-09-20,143599.58,ACTIVE,False
A513716,C108797,Term Deposit,BR1007,2025-02-24,567439.29,ACTIVE,False
A513717,C108798,Savings,BR1036,2024-05-14,84988.26,CLOSED,False
A513718,C108799,Current,BR1014,2025-11-08,163581.59,ACTIVE,False
A513719,C108800,Savings,BR1024,2023-08-22,468177.66,ACTIVE,False
A513720,C108801,Term Deposit,BR1021,2023-12-25,1636019.76,ACTIVE,False
A513721,C108801,Current,BR1012,2024-07-31,1770959.38,ACTIVE,False
A513722,C108802,Current,BR1028,2024-06-19,503726.06,ACTIVE,False
A513723,C108802,Savings,BR1034,2024-02-28,558854.14,ACTIVE,False
A513724,C108802,Term Deposit,BR1013,2024-08-07,1538965.88,ACTIVE,False
A513725,C108803,Savings,BR1036,2022-12-10,224203.86,ACTIVE,False
A513726,C108803,Savings,BR1023,2022-12-14,102233.88,ACTIVE,False
A513727,C108804,Savings,BR1023,2023-04-19,93973.85,ACTIVE,False
A513728,C108804,Savings,BR1027,2023-06-01,63573.7,ACTIVE,False
A513729,C108805,Current,BR1029,2025-01-19,236606.61,ACTIVE,False
A513730,C108806,Current,BR1030,2023-07-26,485904.42,ACTIVE,False
A513731,C108807,Current,BR1027,2023-03-29,133310.85,ACTIVE,False
A513732,C108807,Term Deposit,BR1032,2023-12-20,2264913.48,ACTIVE,False
A513733,C108807,Current,BR1030,2022-12-29,108045.35,ACTIVE,False
A513734,C108808,Current,BR1024,2023-04-12,367119.39,ACTIVE,False
A513735,C108809,Current,BR1036,2025-11-27,634791.55,ACTIVE,False
A513736,C108810,Savings,BR1023,2023-03-30,69683.78,ACTIVE,False
A513737,C108810,Current,BR1023,2022-12-17,1305011.03,ACTIVE,False
A513738,C108810,Savings,BR1027,2023-09-17,461437.85,CLOSED,False
A513739,C108811,Savings,BR1036,2024-04-14,309566.42,ACTIVE,False
A513740,C108812,Savings,BR1021,2024-04-26,1045448.91,ACTIVE,False
A513741,C108813,Savings,BR1010,2022-12-07,78265.72,ACTIVE,False
A513742,C108814,Savings,BR1010,2022-06-09,94824.81,ACTIVE,False
A513743,C108815,Savings,BR1036,2025-02-08,194086.93,ACTIVE,False
A513744,C108816,Current,BR1035,2024-05-19,166585.64,ACTIVE,False
A513745,C108817,Term Deposit,BR1012,2025-08-14,2710250.88,ACTIVE,False
A513746,C108818,Current,BR1011,2024-07-28,127448.06,ACTIVE,False
A513747,C108819,Term Deposit,BR1004,2024-03-25,686101.64,CLOSED,False
A513748,C108820,Savings,BR1006,2022-08-24,548664.8,ACTIVE,False
A513749,C108820,Savings,BR1009,2023-03-14,171329.48,ACTIVE,False
A513750,C108820,Savings,BR1007,2023-01-20,107287.37,ACTIVE,False
A513751,C108821,Savings,BR1014,2022-11-03,50034.77,DORMANT,False
A513752,C108822,Savings,BR1036,2024-05-18,43931.41,ACTIVE,False
A513753,C108823,Savings,BR1006,2023-11-25,307205.17,DORMANT,False
A513754,C108823,Savings,BR1007,2022-12-22,333249.81,ACTIVE,False
A513755,C108824,Savings,BR1010,2024-10-02,117580.19,CLOSED,False
A513756,C108824,Savings,BR1017,2025-03-16,243935.92,ACTIVE,False
A513757,C108825,Savings,BR1027,2022-09-11,314519.43,ACTIVE,False
A513758,C108826,Savings,BR1017,2026-08-12,342527.13,ACTIVE,False
A513759,C108826,Savings,BR1030,2026-03-01,414762.12,ACTIVE,False
A513760,C108827,Current,BR1023,2023-12-03,199248.36,ACTIVE,False
A513761,C108828,Savings,BR1034,2024-04-13,681077.0,DORMANT,False
A513762,C108828,Current,BR1009,2023-07-09,591185.32,DORMANT,False
A513763,C108829,Current,BR1033,2022-11-29,759912.98,ACTIVE,False
A513764,C108829,Current,BR1026,2022-04-09,646008.81,DORMANT,False
A513765,C108830,Current,BR1001,2022-08-18,699959.73,DORMANT,False
A513766,C108831,Savings,BR1010,2023-06-02,76659.94,DORMANT,False
A513767,C108832,Savings,BR1003,2024-12-06,291019.57,DORMANT,False
A513768,C108833,Savings,BR1020,2022-04-27,308342.25,ACTIVE,False
A513769,C108833,Savings,BR1029,2022-02-28,660870.4,ACTIVE,False
A513770,C108834,Current,BR1021,2026-02-21,408187.37,ACTIVE,False
A513771,C108835,Savings,BR1015,2023-06-04,148687.61,ACTIVE,False
A513772,C108835,Savings,BR1019,2022-12-31,204027.39,ACTIVE,False
A513773,C108835,Savings,BR1035,2022-06-10,59220.94,ACTIVE,False
A513774,C108836,Current,BR1021,2026-08-04,1578812.43,ACTIVE,False
A513775,C108837,Current,BR1003,2023-12-06,190207.44,ACTIVE,False
A513776,C108838,Savings,BR1003,2024-01-09,136962.7,ACTIVE,False
A513777,C108839,Savings,BR1014,2024-12-25,257418.99,ACTIVE,False
A513778,C108839,Current,BR1013,2025-05-28,863628.12,ACTIVE,False
A513779,C108840,Savings,BR1015,2023-04-18,282153.8,ACTIVE,False
A513780,C108841,Term Deposit,BR1006,2023-03-08,683039.09,ACTIVE,False
A513781,C108841,Current,BR1007,2023-01-18,271501.66,ACTIVE,False
A513782,C108842,Savings,BR1022,2024-08-23,342321.63,ACTIVE,False
A513783,C108842,Savings,BR1034,2025-01-14,74512.73,ACTIVE,False
A513784,C108842,Savings,BR1005,2024-11-24,216602.4,ACTIVE,False
A513785,C108843,Savings,BR1021,2024-02-29,262286.66,ACTIVE,False
A513786,C108843,Savings,BR1027,2024-08-19,279932.68,ACTIVE,False
A513787,C108844,Savings,BR1011,2025-06-18,691114.28,ACTIVE,False
A513788,C108845,Savings,BR1025,2024-11-17,378965.12,ACTIVE,False
A513789,C108846,Savings,BR1034,2024-07-22,22071.71,ACTIVE,False
A513790,C108846,Current,BR1016,2024-12-14,194089.37,ACTIVE,False
A513791,C108847,Savings,BR1022,2023-12-21,46601.3,ACTIVE,False
A513792,C108847,Current,BR1016,2023-05-24,2185698.45,ACTIVE,False
A513793,C108848,Savings,BR1004,2023-10-04,204254.62,ACTIVE,False
A513794,C108848,Savings,BR1027,2024-06-20,152811.59,DORMANT,False
A513795,C108849,Savings,BR1032,2026-07-08,285486.98,DORMANT,False
A513796,C108850,Savings,BR1035,2023-11-23,429983.5,ACTIVE,False
A513797,C108851,Savings,BR1019,2026-04-09,145601.41,ACTIVE,False
A513798,C108852,Savings,BR1035,2024-05-08,201823.14,ACTIVE,False
A513799,C108852,Savings,BR1012,2023-10-03,672762.39,ACTIVE,False
A513800,C108852,Current,BR1005,2024-08-03,317840.4,ACTIVE,False
A513801,C108853,Term Deposit,BR1010,2025-02-07,1767580.85,CLOSED,False
A513802,C108853,Savings,BR1034,2024-08-22,75590.18,ACTIVE,False
A513803,C108854,Current,BR1020,2023-09-09,261078.39,ACTIVE,False
A513804,C108854,Term Deposit,BR1026,2023-07-01,1250813.79,ACTIVE,False
A513805,C108855,Current,BR1029,2023-09-30,335124.39,ACTIVE,False
A513806,C108856,Current,BR1006,2023-09-20,341629.49,CLOSED,False
A513807,C108856,Savings,BR1001,2023-10-15,349333.58,ACTIVE,False
A513808,C108857,Savings,BR1031,2025-02-04,539152.58,ACTIVE,False
A513809,C108858,Savings,BR1026,2025-08-07,81061.67,ACTIVE,False
A513810,C108859,Current,BR1027,2025-02-24,417878.14,ACTIVE,False
A513811,C108859,Savings,BR1025,2025-03-03,271821.06,ACTIVE,False
A513812,C108860,Current,BR1008,2024-12-26,112645.25,DORMANT,False
A513813,C108860,Current,BR1006,2024-11-15,74185.62,ACTIVE,False
A513814,C108861,Savings,BR1013,2022-09-10,166841.1,ACTIVE,False
A513815,C108862,Savings,BR1013,2023-02-04,143041.77,DORMANT,False
A513816,C108862,Savings,BR1009,2023-08-28,80112.42,CLOSED,False
A513817,C108863,Current,BR1034,2026-04-18,318247.82,ACTIVE,False
A513818,C108864,Savings,BR1013,2024-12-06,132938.58,ACTIVE,False
A513819,C108865,Current,BR1032,2025-11-30,476684.33,ACTIVE,False
A513820,C108865,Current,BR1025,2026-04-03,2508772.1,DORMANT,False
A513821,C108866,Savings,BR1026,2024-03-27,199619.06,ACTIVE,False
A513822,C108867,Current,BR1036,2025-04-28,358052.65,ACTIVE,False
A513823,C108868,Savings,BR1001,2023-04-24,156121.73,ACTIVE,False
A513824,C108869,Savings,BR1004,2025-08-22,209503.45,ACTIVE,False
A513825,C108869,Savings,BR1035,2024-11-05,85347.58,ACTIVE,False
A513826,C108870,Current,BR1020,2022-03-29,777863.98,ACTIVE,False
A513827,C108871,Savings,BR1015,2026-09-22,151223.58,ACTIVE,False
A513828,C108871,Savings,BR1008,2026-10-03,84118.16,ACTIVE,False
A513829,C108871,Current,BR1029,2026-04-02,591994.93,CLOSED,False
A513830,C108872,Current,BR1029,2026-02-14,106782.03,ACTIVE,False
A513831,C108873,Current,BR1021,2025-03-05,289435.3,ACTIVE,False
A513832,C108874,Term Deposit,BR1004,2024-05-19,2617755.16,ACTIVE,False
A513833,C108875,Current,BR1020,2026-01-06,131910.6,ACTIVE,False
A513834,C108876,Current,BR1024,2022-10-28,260050.24,ACTIVE,False
A513835,C108876,Savings,BR1002,2022-06-04,92504.02,ACTIVE,False
A513836,C108877,Savings,BR1004,2023-03-25,64014.71,DORMANT,False
A513837,C108878,Current,BR1001,2023-12-18,1379879.54,ACTIVE,False
A513838,C108879,Savings,BR1016,2022-08-26,101632.65,ACTIVE,False
A513839,C108879,Savings,BR1023,2022-11-01,269975.63,ACTIVE,False
A513840,C108879,Savings,BR1028,2022-09-03,101469.24,ACTIVE,False
A513841,C108880,Savings,BR1014,2023-10-20,57013.92,ACTIVE,False
A513842,C108881,Savings,BR1014,2024-07-10,87924.56,ACTIVE,False
A513843,C108882,Savings,BR1001,2023-02-18,87317.29,ACTIVE,False
A513844,C108883,Savings,BR1036,2024-03-24,219482.79,ACTIVE,False
A513845,C108883,Term Deposit,BR1007,2023-08-27,1238646.51,ACTIVE,False
A513846,C108884,Savings,BR1029,2026-07-20,115603.83,CLOSED,False
A513847,C108885,Current,BR1004,2024-11-19,375110.76,CLOSED,False
A513848,C108885,Savings,BR1023,2024-11-09,409432.86,CLOSED,False
A513849,C108886,Savings,BR1001,2026-01-31,275178.27,ACTIVE,False
A513850,C108886,Current,BR1010,2026-06-24,398092.82,ACTIVE,False
A513851,C108887,Current,BR1013,2023-04-20,1665440.95,ACTIVE,False
A513852,C108887,Savings,BR1005,2023-02-27,284417.29,ACTIVE,False
A513853,C108888,Savings,BR1006,2025-02-15,314102.53,ACTIVE,False
A513854,C108888,Savings,BR1006,2025-03-03,278533.08,ACTIVE,False
A513855,C108888,Savings,BR1031,2025-09-26,42169.98,ACTIVE,False
A513856,C108889,Term Deposit,BR1016,2026-04-17,2190362.16,ACTIVE,False
A513857,C108890,Current,BR1019,2023-04-14,1918198.57,DORMANT,False
A513858,C108891,Savings,BR1008,2023-02-11,115356.49,ACTIVE,False
A513859,C108892,Savings,BR1011,2022-06-12,141643.69,ACTIVE,False
A513860,C108893,Savings,BR1018,2026-02-20,114896.64,ACTIVE,False
A513861,C108894,Current,BR1020,2022-08-04,227540.35,ACTIVE,False
A513862,C108895,Current,BR1005,2024-03-29,187129.45,ACTIVE,False
A513863,C108896,Savings,BR1027,2022-03-14,168374.49,DORMANT,False
A513864,C108896,Savings,BR1035,2022-11-07,31908.71,ACTIVE,False
A513865,C108896,Current,BR1011,2022-12-21,304696.4,ACTIVE,False
A513866,C108897,Savings,BR1027,2023-03-29,174989.32,ACTIVE,False
A513867,C108898,Current,BR1031,2026-11-24,203414.8,ACTIVE,False
A513868,C108898,Savings,BR1018,2026-01-26,175700.66,DORMANT,False
A513869,C108899,Savings,BR1015,2023-04-17,100007.19,ACTIVE,False
A513870,C108900,Savings,BR1032,2023-06-23,342369.37,ACTIVE,False
A513871,C108900,Savings,BR1032,2023-03-04,431262.77,CLOSED,False
A513872,C108901,Savings,BR1022,2022-07-07,746423.43,ACTIVE,False
A513873,C108901,Savings,BR1009,2022-05-24,189451.45,DORMANT,False
A513874,C108902,Current,BR1004,2025-12-03,1163321.3,ACTIVE,False
A513875,C108903,Current,BR1006,2023-05-30,911983.67,ACTIVE,False
A513876,C108903,Savings,BR1019,2023-01-27,164732.24,ACTIVE,False
A513877,C108904,Savings,BR1034,2023-12-28,270116.31,ACTIVE,False
A513878,C108904,Savings,BR1008,2023-07-23,229130.1,ACTIVE,False
A513879,C108905,Savings,BR1003,2025-08-22,590140.54,ACTIVE,False
A513880,C108906,Savings,BR1022,2025-04-03,,ACTIVE,True
A513881,C108907,Savings,BR1019,2024-09-06,138412.79,CLOSED,False
A513882,C108908,Current,BR1011,2026-02-02,228404.09,ACTIVE,False
A513883,C108908,Current,BR1019,2025-04-07,3325095.48,ACTIVE,False
A513884,C108909,Savings,BR1012,2024-10-11,1025374.85,ACTIVE,False
A513885,C108909,Savings,BR1025,2024-09-13,8676.98,ACTIVE,False
A513886,C108909,Savings,BR1004,2024-11-28,100999.25,ACTIVE,False
A513887,C108910,Savings,BR1016,2023-12-20,384728.58,DORMANT,False
A513888,C108911,Savings,BR1028,2023-11-10,114637.09,ACTIVE,False
A513889,C108911,Savings,BR1026,2023-04-21,89154.67,ACTIVE,False
A513890,C108911,Savings,BR1033,2023-03-24,203085.6,ACTIVE,False
A513891,C108912,Current,BR1027,2023-11-21,301810.11,ACTIVE,False
A513892,C108913,Savings,BR1036,2022-09-24,356494.28,ACTIVE,False
A513893,C108913,Savings,BR1009,2022-03-15,156389.93,ACTIVE,False
A513894,C108914,Savings,BR1035,2024-06-20,23823.6,ACTIVE,False
A513895,C108914,Savings,BR1029,2024-12-06,29242.38,ACTIVE,False
A513896,C108915,Savings,BR1013,2022-06-25,120749.54,ACTIVE,False
A513897,C108916,Savings,BR1036,2022-04-01,450638.21,ACTIVE,False
A513898,C108916,Savings,BR1015,2022-10-05,223048.75,ACTIVE,False
A513899,C108917,Savings,BR1007,2023-03-07,69430.17,ACTIVE,False
A513900,C108918,Savings,BR1036,2022-04-28,102515.88,ACTIVE,False
A513901,C108919,Savings,BR1010,2022-10-19,185083.5,DORMANT,False
A513902,C108920,Savings,BR1009,2026-01-22,139867.14,ACTIVE,False
A513903,C108921,Term Deposit,BR1024,2025-08-10,792056.95,ACTIVE,False
A513904,C108922,Savings,BR1035,2024-02-17,796622.49,ACTIVE,False
A513905,C108923,Savings,BR1012,2024-04-07,145098.28,ACTIVE,False
A513906,C108924,Savings,BR1025,2024-06-10,217816.03,ACTIVE,False
A513907,C108925,Savings,BR1028,2024-12-18,246202.82,ACTIVE,False
A513908,C108925,Current,BR1014,2024-12-29,548959.82,ACTIVE,False
A513909,C108926,Current,BR1029,2025-05-25,272751.02,ACTIVE,False
A513910,C108927,Savings,BR1001,2024-01-16,705865.88,ACTIVE,False
A513911,C108927,Current,BR1003,2023-06-04,115062.62,ACTIVE,False
A513912,C108928,Current,BR1021,2023-04-20,3778264.12,DORMANT,False
A513913,C108929,Savings,BR1004,2025-05-22,173797.46,DORMANT,False
A513914,C108929,Savings,BR1007,2025-05-02,111742.16,ACTIVE,False
A513915,C108929,Savings,BR1005,2024-10-17,149557.14,ACTIVE,False
A513916,C108930,Savings,BR1004,2026-01-11,52915.7,ACTIVE,False
A513917,C108930,Savings,BR1006,2025-09-01,67828.35,ACTIVE,False
A513918,C108930,Savings,BR1011,2025-08-22,61285.94,ACTIVE,False
A513919,C108931,Savings,BR1035,2023-07-12,98141.31,DORMANT,False
A513920,C108932,Current,BR1015,2022-12-16,1026216.0,ACTIVE,False
A513921,C108932,Savings,BR1009,2022-12-14,221543.06,ACTIVE,False
A513922,C108933,Current,BR1024,2022-06-15,1068133.09,ACTIVE,False
A513923,C108934,Current,BR1009,2023-01-03,232424.47,ACTIVE,False
A513924,C108934,Current,BR1032,2022-07-22,990781.29,ACTIVE,False
A513925,C108935,Term Deposit,BR1019,2024-07-02,832388.91,ACTIVE,False
A513926,C108935,Savings,BR1031,2023-10-02,295571.94,ACTIVE,False
A513927,C108935,Savings,BR1029,2024-03-08,39812.31,ACTIVE,False
A513928,C108936,Current,BR1029,2026-06-25,377105.09,ACTIVE,False
A513929,C108937,Current,BR1015,2024-08-27,1300169.23,ACTIVE,False
A513930,C108937,Savings,BR1032,2024-09-07,200117.24,ACTIVE,False
A513931,C108937,Current,BR1017,2025-01-08,1668509.41,DORMANT,False
A513932,C108938,Term Deposit,BR1016,2026-02-21,2449914.58,ACTIVE,False
A513933,C108938,Current,BR1016,2026-02-13,44553.98,ACTIVE,False
A513934,C108939,Savings,BR1031,2026-01-28,192164.11,ACTIVE,False
A513935,C108940,Savings,BR1023,2022-09-05,241932.19,ACTIVE,False
A513936,C108941,Savings,BR1011,2022-10-06,120044.02,ACTIVE,False
A513937,C108942,Savings,BR1029,2024-05-12,682015.76,DORMANT,False
A513938,C108943,Current,BR1022,2025-11-10,793071.21,ACTIVE,False
A513939,C108944,Savings,BR1008,2025-08-17,377517.04,DORMANT,False
A513940,C108945,Current,BR1023,2024-03-21,124084.53,ACTIVE,False
A513941,C108946,Term Deposit,BR1003,2023-04-17,927406.89,CLOSED,False
A513942,C108946,Current,BR1011,2023-10-11,505474.15,ACTIVE,False
A513943,C108947,Savings,BR1006,2024-01-22,66887.08,ACTIVE,False
A513944,C108948,Current,BR1036,2023-01-24,502722.03,ACTIVE,False
A513945,C108949,Savings,BR1010,2024-12-26,97859.95,ACTIVE,False
A513946,C108950,Current,BR1007,2025-08-07,785236.33,DORMANT,False
A513947,C108950,Savings,BR1006,2025-04-20,151972.13,ACTIVE,False
A513948,C108951,Savings,BR1004,2024-08-14,346794.03,ACTIVE,False
A513949,C108951,Term Deposit,BR1017,2024-11-19,921928.16,ACTIVE,False
A513950,C108952,Savings,BR1001,2025-04-14,267461.56,ACTIVE,False
A513951,C108953,Term Deposit,BR1009,2025-04-19,830175.35,DORMANT,False
A513952,C108954,Savings,BR1034,2025-08-12,514753.8,ACTIVE,False
A513953,C108954,Savings,BR1019,2025-01-31,171159.5,ACTIVE,False
A513954,C108955,Savings,BR1019,2023-01-10,337516.24,DORMANT,False
A513955,C108956,Current,BR1017,2023-09-27,2087592.7,ACTIVE,False
A513956,C108956,Term Deposit,BR1016,2023-04-25,2267242.21,DORMANT,False
A513957,C108957,Savings,BR1008,2025-10-14,909537.64,ACTIVE,False
A513958,C108958,Savings,BR1004,2024-06-15,135262.7,DORMANT,False
A513959,C108958,Current,BR1020,2024-06-11,200445.72,CLOSED,False
A513960,C108959,Current,BR1031,2023-05-12,57568.69,ACTIVE,False
A513961,C108960,Current,BR1024,2023-10-02,2459810.69,ACTIVE,False
A513962,C108961,Savings,BR1001,2025-09-24,204614.61,ACTIVE,False
A513963,C108962,Savings,BR1033,2024-12-29,100014.65,ACTIVE,False
A513964,C108962,Savings,BR1030,2024-09-26,39022.16,ACTIVE,False
A513965,C108962,Current,BR1021,2025-05-12,567431.51,DORMANT,False
A513966,C108963,Savings,BR1005,2024-09-06,34159.32,ACTIVE,False
A513967,C108964,Savings,BR1009,2024-03-02,104782.35,ACTIVE,False
A513968,C108965,Savings,BR1014,2025-02-12,171125.38,ACTIVE,False
A513969,C108966,Current,BR1018,2024-05-08,581757.25,ACTIVE,False
A513970,C108967,Savings,BR1007,2024-06-18,70935.45,ACTIVE,False
A513971,C108968,Savings,BR1007,2023-09-07,111809.59,ACTIVE,False
A513972,C108968,Term Deposit,BR1020,2024-01-11,638195.68,ACTIVE,False
A513973,C108969,Savings,BR1016,2023-04-15,693261.34,ACTIVE,False
A513974,C108970,Savings,BR1004,2024-08-08,2074907.9,DORMANT,False
A513975,C108971,Term Deposit,BR1030,2024-04-30,860961.19,ACTIVE,False
A513976,C108971,Savings,BR1014,2025-02-03,47625.49,DORMANT,False
A513977,C108972,Savings,BR1021,2024-05-25,266554.75,DORMANT,False
A513978,C108973,Term Deposit,BR1013,2026-05-16,12715078.48,ACTIVE,False
A513979,C108974,Current,BR1010,2023-02-09,485696.98,ACTIVE,False
A513980,C108975,Term Deposit,BR1029,2025-07-26,1013320.73,ACTIVE,False
A513981,C108975,Savings,BR1026,2025-01-26,459599.34,ACTIVE,False
A513982,C108976,Savings,BR1022,2022-09-26,103216.8,DORMANT,False
A513983,C108977,Savings,BR1021,2024-03-15,37519.75,ACTIVE,False
A513984,C108978,Savings,BR1025,2025-04-28,107570.49,ACTIVE,False
A513985,C108979,Current,BR1029,2024-04-25,229418.85,ACTIVE,False
A513986,C108980,Current,BR1032,2023-12-03,2982486.71,ACTIVE,False
A513987,C108981,Current,BR1004,2024-03-23,491714.14,ACTIVE,False
A513988,C108982,Savings,BR1029,2025-02-12,307517.83,ACTIVE,False
A513989,C108983,Savings,BR1030,2022-08-25,407119.04,ACTIVE,False
A513990,C108984,Savings,BR1035,2022-04-01,170309.69,ACTIVE,False
A513991,C108984,Term Deposit,BR1035,2023-01-04,913821.16,ACTIVE,False
A513992,C108985,Savings,BR1014,2023-06-21,208325.74,DORMANT,False
A513993,C108985,Savings,BR1005,2023-12-08,123864.19,ACTIVE,False
A513994,C108986,Current,BR1023,2023-05-25,1920983.66,ACTIVE,False
A513995,C108987,Savings,BR1008,2024-08-14,226495.59,DORMANT,False
A513996,C108987,Current,BR1032,2024-05-30,921257.55,ACTIVE,False
A513997,C108988,Current,BR1021,2022-09-01,230884.03,ACTIVE,False
A513998,C108988,Term Deposit,BR1025,2022-06-30,927270.55,ACTIVE,False
A513999,C108989,Current,BR1004,2024-04-11,349199.28,ACTIVE,False
A514000,C108990,Term Deposit,BR1033,2023-06-28,561080.59,ACTIVE,False
A514001,C108990,Savings,BR1027,2023-10-24,430084.66,ACTIVE,False
A514002,C108991,Savings,BR1031,2025-02-22,91745.66,ACTIVE,False
A514003,C108991,Term Deposit,BR1002,2024-06-02,1778381.73,DORMANT,False
A514004,C108992,Savings,BR1005,2024-11-23,503507.29,DORMANT,False
A514005,C108992,Savings,BR1001,2025-05-09,277808.53,ACTIVE,False
A514006,C108993,Savings,BR1034,2025-05-19,451335.05,ACTIVE,False
A514007,C108993,Savings,BR1034,2025-09-03,255428.86,ACTIVE,False
A514008,C108994,Current,BR1030,2024-12-26,95573.75,ACTIVE,False
A514009,C108995,Savings,BR1012,2024-02-21,124750.15,ACTIVE,False
A514010,C108996,Savings,BR1025,2022-09-30,166613.4,ACTIVE,False
A514011,C108997,Savings,BR1029,2025-04-11,84182.61,ACTIVE,False
A514012,C108997,Savings,BR1027,2024-07-02,93693.0,ACTIVE,False
A514013,C108997,Savings,BR1012,2025-06-12,209100.13,ACTIVE,False
A514014,C108998,Savings,BR1013,2023-01-02,75796.25,ACTIVE,False
A514015,C108998,Current,BR1023,2023-05-25,266214.76,ACTIVE,False
A514016,C108999,Savings,BR1032,2024-02-25,284012.3,ACTIVE,False
A514017,C108999,Savings,BR1019,2024-09-12,423349.48,ACTIVE,False
A514018,C108999,Savings,BR1024,2024-09-23,327517.47,ACTIVE,False
A514019,C109000,Current,BR1013,2022-09-29,150940.49,ACTIVE,False
A514020,C109000,Current,BR1031,2022-10-02,882132.83,ACTIVE,False
A514021,C109000,Savings,BR1027,2023-06-24,778646.64,ACTIVE,False
A514022,C109001,Current,BR1016,2023-03-14,219904.97,ACTIVE,False
A514023,C109002,Current,BR1023,2025-05-15,157372.07,ACTIVE,False
A514024,C109003,Current,BR1001,2023-01-22,545344.42,ACTIVE,False
A514025,C109004,Savings,BR1018,2023-12-16,31293.49,ACTIVE,False
A514026,C109004,Savings,BR1010,2023-03-15,679278.19,CLOSED,False
A514027,C109004,Savings,BR1013,2024-03-13,69022.32,DORMANT,False
A514028,C109005,Savings,BR1031,2023-06-05,36385.38,ACTIVE,False
A514029,C109005,Savings,BR1036,2023-04-04,1440366.4,ACTIVE,False
A514030,C109006,Savings,BR1019,2025-11-26,38374.49,DORMANT,False
A514031,C109006,Current,BR1033,2026-12-15,256553.32,ACTIVE,False
A514032,C109007,Savings,BR1013,2025-11-23,69723.26,ACTIVE,False
A514033,C109007,Savings,BR1012,2025-09-08,135189.65,ACTIVE,False
A514034,C109008,Savings,BR1017,2024-07-29,504807.37,ACTIVE,False
A514035,C109008,Savings,BR1029,2024-10-19,312250.19,CLOSED,False
A514036,C109009,Savings,BR1033,2022-11-01,264615.01,ACTIVE,False
A514037,C109009,Savings,BR1024,2023-07-12,197047.44,ACTIVE,False
A514038,C109010,Current,BR1015,2026-07-20,227505.48,ACTIVE,False
A514039,C109011,Savings,BR1033,2022-08-10,853581.59,ACTIVE,False
A514040,C109011,Savings,BR1030,2023-03-26,99388.32,ACTIVE,False
A514041,C109012,Savings,BR1002,2023-10-09,86988.37,ACTIVE,False
A514042,C109013,Savings,BR1006,2024-12-26,213231.78,DORMANT,False
A514043,C109014,Savings,BR1015,2026-04-01,176894.28,DORMANT,False
A514044,C109014,Savings,BR1031,2025-11-03,235151.46,ACTIVE,False
